,date_block_num,item_price,item_price_lag_1,item_cnt_day_lag_1,item_price_lag_2,item_cnt_day_lag_2,item_price_lag_3,item_cnt_day_lag_3,item_price_lag_4,item_cnt_day_lag_4,month,is_NewYear,group,item_cnt_day
1588420,33,249.0,249.0,1.0,249.0,1.0,249.0,1.0,249.0,1.0,10,0,1.7309314347904952,2.0
1588421,33,249.0,249.0,1.0,249.0,2.0,249.0,2.0,249.0,1.0,10,0,1.7309314347904952,2.0
1588422,33,249.0,249.0,1.0,249.0,1.0,249.0,1.0,249.0,1.0,10,0,1.7309314347904952,1.0
1588423,33,249.0,249.0,2.0,249.0,1.0,249.0,1.0,249.0,1.0,10,0,1.7309314347904952,1.0
1588424,33,249.0,249.0,2.0,249.0,2.0,249.0,1.0,249.0,1.0,10,0,1.7309314347904952,1.0
1588425,33,249.0,249.0,1.0,249.0,1.0,249.0,1.0,249.0,1.0,10,0,1.7309314347904952,1.0
1588426,33,249.0,249.0,1.0,249.0,1.0,249.0,1.0,249.0,1.0,10,0,1.7309314347904952,1.0
1588427,33,299.0,299.0,3.0,299.0,2.0,299.0,1.0,299.0,2.0,10,0,1.7309314347904952,1.0
1588428,33,449.0,449.0,1.0,449.0,1.0,449.0,1.0,449.0,1.0,10,0,1.7309314347904952,1.0
1588429,33,3000.0,3300.0,2.0,3300.0,1.0,3300.0,3.0,3300.0,1.0,10,0,2.44393361374678,1.0
1588430,33,300.0,300.0,10.0,300.0,9.0,300.0,15.0,300.0,10.0,10,0,2.44393361374678,13.0
1588431,33,380.0,380.0,1.0,380.0,1.0,380.0,2.0,380.0,2.0,10,0,1.7309314347904952,1.0
1588432,33,4600.0,4600.0,1.0,4600.0,1.0,4600.0,1.0,4600.0,1.0,10,0,2.44393361374678,1.0
1588433,33,249.0,249.0,2.0,249.0,2.0,249.0,3.0,249.0,3.0,10,0,1.7309314347904952,2.0
1588434,33,420.0,420.0,1.0,420.0,2.0,420.0,2.0,420.0,2.0,10,0,1.7309314347904952,1.0
1588435,33,979.0,979.0,3.0,979.0,2.0,979.0,1.0,979.0,2.0,10,0,2.44393361374678,2.0
1588436,33,249.0,249.0,4.0,249.0,5.0,249.0,3.0,249.0,5.0,10,0,1.7309314347904952,1.0
1588437,33,4600.0,4600.0,1.0,4600.0,1.0,4600.0,1.0,4600.0,1.0,10,0,2.44393361374678,1.0
1588438,33,3300.0,3300.0,1.0,3300.0,1.0,3300.0,3.0,3300.0,4.0,10,0,2.44393361374678,1.0
1588439,33,219.0,219.0,1.0,219.0,1.0,219.0,1.0,219.0,1.0,10,0,2.44393361374678,4.0
1588440,33,800.0,800.0,1.0,800.0,1.0,800.0,1.0,800.0,1.0,10,0,2.44393361374678,1.0
1588441,33,99.0,99.0,1.0,99.0,1.0,99.0,1.0,99.0,2.0,10,0,1.741760537963262,1.0
1588442,33,199.0,549.0,1.0,549.0,2.0,549.0,4.0,549.0,4.0,10,0,1.741760537963262,3.0
1588443,33,58.0,98.0,1.0,298.0,1.0,399.0,1.0,399.0,4.0,10,0,1.741760537963262,1.0
1588444,33,349.0,349.0,2.0,349.0,1.0,349.0,3.0,349.0,2.0,10,0,1.379644165358451,1.0
1588445,33,349.0,349.0,2.0,349.0,4.0,349.0,2.0,349.0,5.0,10,0,1.379644165358451,3.0
1588446,33,349.0,349.0,1.0,349.0,1.0,349.0,1.0,349.0,3.0,10,0,1.379644165358451,3.0
1588447,33,349.0,349.0,2.0,349.0,4.0,349.0,6.0,349.0,4.0,10,0,1.379644165358451,1.0
1588448,33,2299.0,2299.0,1.0,2299.0,1.0,2049.0,1.0,1599.0,1.0,10,0,1.379644165358451,2.0
1588449,33,299.0,299.0,1.0,299.0,3.0,499.0,1.0,499.0,1.0,10,0,1.741760537963262,1.0
1588450,33,299.0,299.0,1.0,299.0,4.0,749.0,1.0,749.0,2.0,10,0,1.741760537963262,1.0
1588451,33,169.0,149.0,2.0,149.0,2.0,149.0,1.0,149.0,1.0,10,0,1.741760537963262,1.0
1588452,33,199.0,199.0,2.0,199.0,2.0,199.0,2.0,199.0,2.0,10,0,1.741760537963262,2.0
1588453,33,998.0,998.0,1.0,998.0,1.0,1199.0,3.0,1199.0,1.0,10,0,2.563286538661234,1.0
1588454,33,398.0,398.0,1.0,398.0,1.0,499.0,2.0,499.0,2.0,10,0,2.563286538661234,2.0
1588455,33,98.0,299.0,1.0,299.0,1.0,276.34,1.0,299.0,2.0,10,0,2.563286538661234,1.0
1588456,33,169.0,199.0,2.0,199.0,6.0,199.0,2.0,199.0,1.0,10,0,1.741760537963262,1.0
1588457,33,499.0,499.0,1.0,499.0,2.0,499.0,2.0,499.0,2.0,10,0,1.379644165358451,2.0
1588458,33,349.0,349.0,4.0,349.0,4.0,349.0,4.0,349.0,4.0,10,0,1.379644165358451,17.0
1588459,33,2299.0,2299.0,1.0,2299.0,2.0,1849.0,2.0,1849.0,3.0,10,0,1.379644165358451,1.0
1588460,33,249.0,249.0,1.0,249.0,1.0,249.0,1.0,249.0,2.0,10,0,1.379644165358451,1.0
1588461,33,2549.0,2399.0,1.0,2999.0,1.0,2799.0,4.0,2799.0,1.0,10,0,1.379644165358451,1.0
1588462,33,1099.0,1249.0,1.0,1249.0,2.0,1249.0,1.0,1249.0,1.0,10,0,1.379644165358451,1.0
1588463,33,299.0,299.0,1.0,299.0,1.0,299.0,1.0,299.0,1.0,10,0,1.379644165358451,1.0
1588464,33,149.0,149.0,1.0,149.0,2.0,149.0,1.0,149.0,1.0,10,0,1.379644165358451,2.0
1588465,33,1549.0,1549.0,1.0,1549.0,1.0,1549.0,1.0,1549.0,1.0,10,0,1.379644165358451,1.0
1588466,33,1549.0,1549.0,1.0,1549.0,1.0,1549.0,1.0,1549.0,1.0,10,0,1.379644165358451,1.0
1588467,33,1399.0,1399.0,1.0,1399.0,0.0,1399.0,2.0,1399.0,1.0,10,0,1.379644165358451,1.0
1588468,33,299.0,299.0,2.0,299.0,1.0,299.0,1.0,299.0,3.0,10,0,1.379644165358451,1.0
1588469,33,349.0,349.0,2.0,349.0,2.0,349.0,2.0,349.0,3.0,10,0,1.379644165358451,3.0
1588470,33,749.0,749.0,2.0,749.0,1.0,749.0,2.0,749.0,1.0,10,0,1.379644165358451,1.0
1588471,33,449.0,449.0,1.0,449.0,1.0,449.0,1.0,449.0,1.0,10,0,1.379644165358451,1.0
1588472,33,2249.0,1699.0,1.0,1699.0,1.0,1699.0,1.0,1699.0,3.0,10,0,1.379644165358451,1.0
1588473,33,1998.0,2349.0,1.0,2349.0,1.0,2349.0,1.0,2349.0,1.0,10,0,1.379644165358451,1.0
1588474,33,349.0,349.0,1.0,349.0,1.0,349.0,1.0,349.0,1.0,10,0,1.379644165358451,1.0
1588475,33,198.0,198.0,10.0,198.0,7.0,198.0,14.0,248.0,5.0,10,0,3.5918007610261715,2.0
1588476,33,1398.0,1398.0,1.0,1598.0,7.0,1598.0,3.0,1798.0,1.0,10,0,2.5639084898763547,6.0
1588477,33,999.0,544.95,1.0,999.0,3.0,999.0,1.0,999.0,1.0,10,0,2.5639084898763547,1.0
1588478,33,999.0,399.5,2.0,799.0,1.0,799.0,1.0,799.0,1.0,10,0,2.5639084898763547,2.0
1588479,33,999.0,642.32,2.0,499.0,2.0,999.0,1.0,999.0,2.0,10,0,2.5639084898763547,2.0
1588480,33,1199.0,702.93,1.0,599.5,1.0,1199.0,1.0,1199.0,2.0,10,0,2.5639084898763547,2.0
1588481,33,999.0,499.5,1.0,1199.0,2.0,1199.0,1.0,1199.0,1.0,10,0,2.5639084898763547,2.0
1588482,33,1199.0,599.5,2.0,599.5,3.0,599.5,3.0,599.5,3.0,10,0,2.5639084898763547,1.0
1588483,33,1199.0,599.5,7.0,686.765,4.0,1199.0,1.0,1151.88,1.0,10,0,2.5639084898763547,1.0
1588484,33,499.0,499.0,1.0,499.0,1.0,499.0,2.0,499.0,2.0,10,0,3.5918007610261715,1.0
1588485,33,799.0,799.0,2.0,799.0,2.0,799.0,1.0,799.0,1.0,10,0,2.5639084898763547,2.0
1588486,33,1299.0,675.5,1.0,675.5,2.0,742.59,1.0,1299.0,1.0,10,0,3.5918007610261715,1.0
1588487,33,1999.0,1999.0,1.0,999.0,1.0,1999.0,1.0,1047.12,1.0,10,0,2.5639084898763547,1.0
1588488,33,999.0,642.32,2.0,749.25,3.0,749.25,3.0,749.25,3.0,10,0,2.5639084898763547,1.0
1588489,33,999.0,999.0,1.0,399.5,3.0,399.5,3.0,399.5,3.0,10,0,2.5639084898763547,2.0
1588490,33,1199.0,599.5,2.0,599.0,3.0,899.0,2.0,899.0,2.0,10,0,3.5918007610261715,3.0
1588491,33,1999.0,999.5,26.0,999.5,17.0,999.5,17.0,999.5,17.0,10,0,2.5639084898763547,1.0
1588492,33,2999.0,7499.0,1.0,7499.0,9.0,7499.0,9.0,7499.0,9.0,10,0,2.5639084898763547,1.0
1588493,33,999.0,1100.0,1.0,1999.0,1.0,1499.0,13.0,1499.0,5.0,10,0,2.5639084898763547,4.0
1588494,33,1799.0,899.5,2.0,899.5,5.0,1799.0,1.0,1799.0,1.0,10,0,2.5639084898763547,2.0
1588495,33,599.0,623.5,5.0,599.5,7.0,899.0,5.0,1799.0,2.0,10,0,3.5918007610261715,4.0
1588496,33,849.5,849.5,11.0,849.5,8.0,1699.0,5.0,1606.65,2.0,10,0,2.5639084898763547,1.0
1588497,33,899.0,899.0,2.0,899.5,2.0,1499.0,1.0,2999.0,2.0,10,0,2.5639084898763547,1.0
1588498,33,1499.0,999.0,1.0,1999.0,4.0,1999.0,2.0,1999.0,7.0,10,0,3.5918007610261715,1.0
1588499,33,999.0,1499.0,2.0,1499.5,6.0,2999.0,1.0,2999.0,2.0,10,0,2.5639084898763547,2.0
1588500,33,8999.0,8999.0,34.0,8999.0,34.0,8999.0,34.0,8999.0,34.0,10,0,2.5639084898763547,34.0
1588501,33,8999.0,8999.0,3.0,8999.0,3.0,8999.0,3.0,8999.0,3.0,10,0,2.5639084898763547,3.0
1588502,33,4499.0,4499.0,18.0,4499.0,18.0,4499.0,18.0,4499.0,18.0,10,0,2.5639084898763547,18.0
1588503,33,4499.0,4499.0,1.0,4499.0,1.0,4499.0,1.0,4499.0,1.0,10,0,2.5639084898763547,1.0
1588504,33,3999.0,3999.0,64.0,3999.0,64.0,3999.0,64.0,3999.0,64.0,10,0,2.5639084898763547,64.0
1588505,33,3999.0,3999.0,5.0,3999.0,5.0,3999.0,5.0,3999.0,5.0,10,0,2.5639084898763547,5.0
1588506,33,5999.0,5999.0,15.0,5999.0,15.0,5999.0,15.0,5999.0,15.0,10,0,2.5639084898763547,15.0
1588507,33,5999.0,5999.0,2.0,5999.0,2.0,5999.0,2.0,5999.0,2.0,10,0,2.5639084898763547,2.0
1588508,33,1199.0,1199.0,1.0,1199.0,1.0,1199.0,2.0,1199.0,1.0,10,0,1.379644165358451,1.0
1588509,33,1549.0,1549.0,1.0,1549.0,1.0,1549.0,1.0,1549.0,1.0,10,0,1.379644165358451,1.0
1588510,33,2349.0,2349.0,1.0,1749.0,1.0,1749.0,1.0,1749.0,1.0,10,0,1.379644165358451,1.0
1588511,33,1799.0,1799.0,1.0,1799.0,1.0,1799.0,1.0,1799.0,1.0,10,0,1.379644165358451,1.0
1588512,33,1549.0,1549.0,1.0,1549.0,1.0,1549.0,1.0,1549.0,1.0,10,0,1.379644165358451,1.0
1588513,33,499.0,499.0,2.0,499.0,2.0,499.0,1.0,499.0,1.0,10,0,1.379644165358451,3.0
1588514,33,449.0,449.0,1.0,449.0,1.0,449.0,2.0,449.0,1.0,10,0,1.379644165358451,1.0
1588515,33,349.0,349.0,1.0,349.0,1.0,349.0,1.0,299.0,1.0,10,0,1.379644165358451,1.0
1588516,33,349.0,349.0,3.0,349.0,3.0,349.0,3.0,349.0,3.0,10,0,1.379644165358451,7.0
1588517,33,299.0,299.0,1.0,299.0,1.0,299.0,1.0,299.0,1.0,10,0,1.379644165358451,2.0
1588518,33,2299.0,2299.0,1.0,2299.0,1.0,2299.0,1.0,2299.0,1.0,10,0,1.379644165358451,1.0
1588519,33,299.0,299.0,1.0,299.0,1.0,299.0,1.0,299.0,6.0,10,0,1.379644165358451,2.0
1588520,33,349.0,349.0,1.0,349.0,1.0,299.0,2.0,299.0,2.0,10,0,1.379644165358451,2.0
1588521,33,299.0,299.0,1.0,299.0,3.0,299.0,2.0,299.0,3.0,10,0,1.379644165358451,1.0
1588522,33,499.0,499.0,1.0,359.0,1.0,399.0,1.0,399.0,1.0,10,0,1.379644165358451,1.0
1588523,33,999.0,899.0,3.0,899.0,2.0,899.0,2.0,899.0,2.0,10,0,2.563286538661234,1.0
1588524,33,999.0,963.285714286,17.0,963.285714286,17.0,963.285714286,17.0,963.285714286,17.0,10,0,3.5918007610261715,1.0
1588525,33,3599.0,3599.0,5.0,3599.0,10.0,3599.0,54.0,3599.0,72.0,10,0,2.5639084898763547,5.0
1588526,33,5999.0,5999.0,2.0,5999.0,5.0,5999.0,43.0,5999.0,43.0,10,0,2.5639084898763547,2.0
1588527,33,1199.0,599.0,2.0,599.0,2.0,1199.0,2.0,1199.0,2.0,10,0,2.5639084898763547,2.0
1588528,33,1199.0,599.5,3.0,599.0,1.0,1199.0,4.0,599.5,5.0,10,0,2.5639084898763547,1.0
1588529,33,799.0,799.0,1.0,799.0,1.0,799.0,3.0,799.0,10.0,10,0,3.5918007610261715,3.0
1588530,33,1499.0,749.0,5.0,749.0,5.0,1499.0,4.0,999.0,1.0,10,0,2.5639084898763547,1.0
1588531,33,2499.0,1249.5,2.0,1249.0,9.0,2499.0,1.0,1499.0,3.0,10,0,2.5639084898763547,1.0
1588532,33,1799.0,1299.0,8.0,1299.0,4.0,2599.0,2.0,1299.0,6.0,10,0,2.5639084898763547,1.0
1588533,33,2499.0,1799.5,8.0,1799.5,3.0,3599.0,3.0,1799.5,7.0,10,0,2.5639084898763547,1.0
1588534,33,1799.0,1299.0,3.0,2599.0,1.0,1299.0,4.0,1299.0,3.0,10,0,2.5639084898763547,3.0
1588535,33,249.0,249.0,3.0,249.0,1.0,249.0,4.0,249.0,2.0,10,0,3.5918007610261715,4.0
1588536,33,599.0,599.0,4.0,599.0,4.0,599.0,4.0,599.0,4.0,10,0,3.5918007610261715,2.0
1588537,33,3598.0,3598.0,11.0,4499.0,4.0,4499.0,2.0,4499.0,2.0,10,0,2.5639084898763547,14.0
1588538,33,1299.0,1299.0,2.0,1299.0,6.0,1299.0,1.0,1299.0,3.0,10,0,2.5639084898763547,1.0
1588539,33,2499.0,2499.0,5.0,3499.0,3.0,3499.0,5.0,3499.0,5.0,10,0,2.5639084898763547,3.0
1588540,33,448.0,498.0,1.0,498.0,2.0,498.0,1.0,698.0,1.0,10,0,3.5918007610261715,2.0
1588541,33,698.0,698.0,2.0,698.0,1.0,1198.0,2.0,2999.0,1.0,10,0,2.5639084898763547,2.0
1588542,33,698.0,1598.0,1.0,2499.0,1.0,2499.0,1.0,2499.0,2.0,10,0,2.5639084898763547,1.0
1588543,33,499.0,499.0,1.0,499.0,1.0,499.0,1.0,449.0,1.0,10,0,1.379644165358451,2.0
1588544,33,1549.0,1549.0,1.0,1549.0,1.0,1549.0,1.0,1549.0,1.0,10,0,1.379644165358451,1.0
1588545,33,349.0,349.0,1.0,349.0,2.0,299.0,1.0,299.0,2.0,10,0,1.379644165358451,2.0
1588546,33,2299.0,2299.0,1.0,2299.0,1.0,2299.0,1.0,2299.0,1.0,10,0,1.379644165358451,1.0
1588547,33,349.0,349.0,4.0,349.0,4.0,349.0,4.0,349.0,4.0,10,0,1.379644165358451,4.0
1588548,33,449.0,449.0,4.0,449.0,1.0,449.0,3.0,449.0,5.0,10,0,1.379644165358451,4.0
1588549,33,2499.0,2499.0,1.0,2499.0,1.0,2499.0,1.0,2499.0,1.0,10,0,1.379644165358451,1.0
1588550,33,2849.0,2849.0,1.0,2849.0,1.0,2849.0,1.0,2849.0,1.0,10,0,1.379644165358451,1.0
1588551,33,399.0,399.0,3.0,399.0,3.0,399.0,3.0,399.0,1.0,10,0,3.5918007610261715,1.0
1588552,33,1599.0,1599.0,2.0,1599.0,2.0,1999.0,3.0,1999.0,1.0,10,0,2.5639084898763547,1.0
1588553,33,499.0,499.0,1.0,499.0,2.0,499.0,2.0,499.0,5.0,10,0,3.5918007610261715,5.0
1588554,33,1499.0,1320.25,1.0,1249.5,2.0,1249.5,2.0,1249.5,2.0,10,0,2.5639084898763547,1.0
1588555,33,799.0,799.0,1.0,799.0,1.0,799.0,1.0,799.0,1.0,10,0,3.5918007610261715,2.0
1588556,33,2999.0,2999.0,5.0,2999.0,3.0,2999.0,2.0,2899.0,2.0,10,0,2.5639084898763547,1.0
1588557,33,2599.0,2599.0,2.0,2599.0,1.0,2499.0,1.0,2499.0,1.0,10,0,2.5639084898763547,1.0
1588558,33,799.0,799.0,2.0,799.0,1.0,799.0,2.0,799.0,3.0,10,0,3.5918007610261715,1.0
1588559,33,299.0,299.0,2.0,199.0,7.0,199.0,9.0,199.0,6.0,10,0,3.5918007610261715,1.0
1588560,33,1299.0,1299.0,1.0,700.0,2.0,1299.0,1.0,649.0,3.0,10,0,2.5639084898763547,1.0
1588561,33,399.0,599.0,1.0,599.0,1.0,599.0,1.0,599.0,1.0,10,0,3.5918007610261715,2.0
1588562,33,499.0,719.52,2.0,1799.0,4.0,1299.0,1.0,1299.0,1.0,10,0,3.5918007610261715,15.0
1588563,33,499.0,999.0,4.0,999.5,17.0,1749.0,2.0,1749.0,3.0,10,0,2.5639084898763547,30.0
1588564,33,499.0,499.0,2.0,499.0,2.0,499.0,2.0,499.0,2.0,10,0,2.5639084898763547,1.0
1588565,33,499.0,999.5,1.0,999.44,2.0,1551.22,2.0,1551.22,7.0,10,0,2.5639084898763547,13.0
1588566,33,1199.0,1199.0,1.0,1199.0,1.0,1199.0,2.0,1199.0,1.0,10,0,2.5639084898763547,1.0
1588567,33,599.0,599.0,4.0,299.25,3.0,299.5,4.0,599.0,5.0,10,0,3.5918007610261715,2.0
1588568,33,299.0,299.0,1.0,299.0,1.0,299.0,1.0,299.0,1.0,10,0,1.379644165358451,1.0
1588569,33,499.0,499.0,1.0,499.0,1.0,499.0,1.0,399.0,1.0,10,0,1.379644165358451,1.0
1588570,33,1649.0,1649.0,1.0,1299.0,1.0,1299.0,1.0,1249.0,1.0,10,0,1.379644165358451,1.0
1588571,33,1849.0,1549.0,1.0,1549.0,1.0,1549.0,1.0,1549.0,1.0,10,0,1.379644165358451,1.0
1588572,33,399.0,399.0,2.0,399.0,2.0,399.0,1.0,399.0,1.0,10,0,1.379644165358451,3.0
1588573,33,299.0,299.0,2.0,299.0,2.0,299.0,2.0,299.0,3.0,10,0,1.379644165358451,1.0
1588574,33,449.0,449.0,4.0,449.0,3.0,449.0,3.0,449.0,3.0,10,0,1.379644165358451,3.0
1588575,33,349.0,349.0,21.0,349.0,21.0,349.0,21.0,349.0,21.0,10,0,1.379644165358451,21.0
1588576,33,2294.0,2294.0,3.0,2294.0,3.0,2294.0,3.0,2294.0,3.0,10,0,1.379644165358451,3.0
1588577,33,349.0,349.0,6.0,349.0,2.0,349.0,2.0,349.0,1.0,10,0,1.379644165358451,2.0
1588578,33,2449.0,2449.0,1.0,1999.0,2.0,1999.0,2.0,1999.0,1.0,10,0,1.379644165358451,1.0
1588579,33,1499.0,1499.0,1.0,1499.0,1.0,1499.0,1.0,1499.0,1.0,10,0,1.379644165358451,1.0
1588580,33,299.0,299.0,1.0,299.0,2.0,299.0,4.0,299.0,2.0,10,0,1.379644165358451,1.0
1588581,33,299.0,299.0,1.0,299.0,1.0,299.0,1.0,299.0,1.0,10,0,1.379644165358451,1.0
1588582,33,2249.0,2249.0,1.0,1499.0,1.0,1499.0,1.0,1499.0,3.0,10,0,1.379644165358451,1.0
1588583,33,98.0,148.0,1.0,148.0,1.0,299.0,1.0,299.0,1.0,10,0,1.379644165358451,1.0
1588584,33,2299.0,2299.0,1.0,2299.0,1.0,2299.0,1.0,2299.0,1.0,10,0,1.379644165358451,1.0
1588585,33,2299.0,1599.0,1.0,1599.0,2.0,1599.0,0.0,1599.0,1.0,10,0,1.379644165358451,1.0
1588586,33,349.0,349.0,1.0,349.0,1.0,349.0,1.0,349.0,1.0,10,0,1.379644165358451,2.0
1588587,33,299.0,299.0,5.0,299.0,5.0,299.0,5.0,299.0,5.0,10,0,1.379644165358451,5.0
1588588,33,1999.0,1999.0,1.0,1999.0,1.0,1999.0,1.0,1999.0,1.0,10,0,1.379644165358451,1.0
1588589,33,1249.0,1249.0,1.0,1249.0,1.0,1249.0,1.0,1249.0,1.0,10,0,1.379644165358451,1.0
1588590,33,399.0,399.0,1.0,399.0,1.0,399.0,1.0,399.0,1.0,10,0,1.379644165358451,1.0
1588591,33,2499.0,3199.0,1.0,3199.0,4.0,3199.0,8.0,3199.0,8.0,10,0,2.5639084898763547,4.0
1588592,33,299.0,299.0,3.0,299.0,3.0,299.0,3.0,299.0,3.0,10,0,1.379644165358451,3.0
1588593,33,1999.0,1999.0,1.0,1999.0,2.0,1999.0,4.0,999.5,1.0,10,0,2.5639084898763547,1.0
1588594,33,299.0,149.0,3.0,149.0,4.0,299.0,1.0,149.0,5.0,10,0,3.5918007610261715,2.0
1588595,33,1699.0,1699.0,1.0,1999.0,2.0,2499.0,2.0,2499.0,1.0,10,0,2.5639084898763547,1.0
1588596,33,1999.0,2199.0,2.0,2199.0,1.0,2199.0,3.0,2199.0,5.0,10,0,2.5639084898763547,3.0
1588597,33,4499.0,4499.0,1.0,4499.0,1.0,4499.0,1.0,4499.0,1.0,10,0,2.5639084898763547,1.0
1588598,33,5499.0,5499.0,21.0,5499.0,21.0,5499.0,21.0,5499.0,21.0,10,0,2.5639084898763547,5.0
1588599,33,499.0,499.0,1.0,499.0,1.0,499.0,2.0,499.0,3.0,10,0,2.5639084898763547,1.0
1588600,33,1499.0,1499.0,4.0,1499.0,5.0,1499.0,1.0,1499.0,3.0,10,0,3.5918007610261715,3.0
1588601,33,1499.0,1499.0,4.0,1499.0,3.0,1499.0,2.0,1499.0,2.0,10,0,3.5918007610261715,2.0
1588602,33,2999.0,2848.95,2.0,2998.5,1.0,2999.0,2.0,2999.0,1.0,10,0,2.5639084898763547,2.0
1588603,33,2899.0,2899.0,4.0,2899.0,4.0,2899.0,4.0,2899.0,4.0,10,0,2.5639084898763547,2.0
1588604,33,209.3,209.3,3.0,299.0,1.0,299.0,2.0,299.0,1.0,10,0,2.5639084898763547,1.0
1588605,33,1799.0,1799.0,1.0,1799.0,1.0,1799.0,4.0,1799.0,2.0,10,0,2.5639084898763547,3.0
1588606,33,699.3,999.0,2.0,999.0,1.0,999.0,2.0,999.0,2.0,10,0,2.5639084898763547,2.0
1588607,33,2448.7,3499.0,1.0,3499.0,2.0,3499.0,1.0,3499.0,5.0,10,0,2.5639084898763547,1.0
1588608,33,2449.0,3499.0,1.0,3499.0,1.0,3499.0,2.0,3499.0,10.0,10,0,2.5639084898763547,1.0
1588609,33,699.0,999.0,1.0,999.0,2.0,999.0,2.0,999.0,2.0,10,0,2.5639084898763547,1.0
1588610,33,698.7,999.0,1.0,999.0,1.0,999.0,2.0,999.0,2.0,10,0,2.5639084898763547,2.0
1588611,33,999.0,999.0,1.0,999.0,1.0,999.0,1.0,999.0,1.0,10,0,2.5639084898763547,1.0
1588612,33,999.0,999.0,1.0,999.0,1.0,999.0,3.0,999.0,1.0,10,0,2.5639084898763547,1.0
1588613,33,1399.0,999.0,2.0,999.0,2.0,771.98,1.0,999.0,1.0,10,0,2.5639084898763547,1.0
1588614,33,449.0,449.0,2.0,449.0,1.0,449.0,2.0,449.0,1.0,10,0,2.5639084898763547,2.0
1588615,33,1399.0,899.0,1.0,667.89,2.0,899.0,2.0,899.0,1.0,10,0,2.5639084898763547,1.0
1588616,33,2124.15,1499.5,4.0,1499.0,3.0,1499.0,6.0,1499.0,2.0,10,0,2.5639084898763547,1.0
1588617,33,2499.0,1499.5,2.0,1606.65,4.0,1499.5,7.0,2999.0,5.0,10,0,2.5639084898763547,1.0
1588618,33,3199.0,3199.0,1.0,3199.0,1.0,3199.0,1.0,3199.0,1.0,10,0,2.5639084898763547,1.0
1588619,33,2299.0,2299.0,1.0,2299.0,1.0,2298.5,1.0,2299.0,3.0,10,0,2.5639084898763547,1.0
1588620,33,799.0,799.0,1.0,799.0,2.0,799.0,1.0,799.0,6.0,10,0,3.5918007610261715,1.0
1588621,33,3499.0,3499.0,1.0,3499.0,3.0,3499.0,5.0,3499.0,6.0,10,0,2.5639084898763547,2.0
1588622,33,1199.0,1199.0,2.0,1199.0,1.0,1199.0,1.0,1199.0,1.0,10,0,2.5639084898763547,1.0
1588623,33,2299.0,1499.0,1.0,1499.0,1.0,1399.0,1.0,1399.0,1.0,10,0,1.379644165358451,1.0
1588624,33,1799.0,1799.0,1.0,1799.0,1.0,1799.0,1.0,1799.0,1.0,10,0,1.379644165358451,1.0
1588625,33,499.0,499.0,1.0,499.0,1.0,499.0,2.0,499.0,1.0,10,0,1.379644165358451,1.0
1588626,33,1180.0,1180.0,1.0,1180.0,1.0,1180.0,1.0,1180.0,1.0,10,0,2.44393361374678,1.0
1588627,33,2590.0,2590.0,1.0,2590.0,2.0,2590.0,1.0,2590.0,1.0,10,0,2.44393361374678,1.0
1588628,33,1850.0,1850.0,2.0,1850.0,1.0,1850.0,2.0,1850.0,1.0,10,0,2.44393361374678,1.0
1588629,33,2499.0,2499.0,1.0,1849.0,1.0,1849.0,1.0,1849.0,1.0,10,0,1.379644165358451,1.0
1588630,33,299.0,299.0,1.0,299.0,1.0,299.0,1.0,299.0,1.0,10,0,1.379644165358451,1.0
1588631,33,299.0,299.0,1.0,299.0,2.0,299.0,1.0,299.0,1.0,10,0,1.379644165358451,3.0
1588632,33,248.0,298.0,3.0,474.6,1.0,699.0,2.0,699.0,2.0,10,0,3.5918007610261715,2.0
1588633,33,698.0,998.0,1.0,2099.0,1.0,2099.0,1.0,2099.0,1.0,10,0,2.5639084898763547,1.0
1588634,33,398.0,398.0,1.0,486.28,2.0,499.0,5.0,499.0,2.0,10,0,3.5918007610261715,1.0
1588635,33,1998.0,1998.0,1.0,2398.0,2.0,2998.0,1.0,3699.0,2.0,10,0,2.5639084898763547,2.0
1588636,33,599.0,599.0,2.0,599.0,4.0,999.0,1.0,999.0,1.0,10,0,3.5918007610261715,5.0
1588637,33,1799.0,1799.0,1.0,2499.0,1.0,3499.0,1.0,3499.0,2.0,10,0,2.5639084898763547,3.0
1588638,33,1499.0,1499.0,2.0,3499.0,3.0,3499.0,3.0,3499.0,3.0,10,0,2.5639084898763547,1.0
1588639,33,3499.0,3499.0,1.0,3499.0,3.0,3499.0,6.0,3499.0,6.0,10,0,2.5639084898763547,2.0
1588640,33,349.0,349.0,1.0,349.0,1.0,349.0,4.0,349.0,2.0,10,0,1.379644165358451,1.0
1588641,33,349.0,349.0,3.0,349.0,1.0,349.0,5.0,349.0,6.0,10,0,1.379644165358451,1.0
1588642,33,799.0,799.0,1.0,399.0,3.0,399.0,2.0,799.0,2.0,10,0,3.5918007610261715,2.0
1588643,33,1499.0,749.0,7.0,749.0,9.0,1499.0,9.0,1299.0,15.0,10,0,2.5639084898763547,5.0
1588644,33,1499.0,1499.0,5.0,749.0,8.0,1499.0,11.0,1299.0,13.0,10,0,2.5639084898763547,1.0
1588645,33,2999.0,2999.0,36.0,2999.0,36.0,2999.0,36.0,2999.0,36.0,10,0,2.5639084898763547,22.0
1588646,33,3999.0,3999.0,146.0,3999.0,146.0,3999.0,146.0,3999.0,146.0,10,0,2.5639084898763547,36.0
1588647,33,2999.0,2999.0,48.0,2999.0,48.0,2999.0,48.0,2999.0,48.0,10,0,2.5639084898763547,22.0
